y1,y2,y3,y4,gen,race,income
100,2,80,89,0,1,50.2658225789605
0,100,99,100,0,1,42.1339902176091
0,0,100,99,1,1,45.2894179648902
0,0,0,0,0,1,50.4123485989715
0,0,100,0,1,1,44.2158579850666
95,100,50,50,1,1,46.5669249146306
0,0,0,0,1,1,47.5964919273
0,90,75,0,0,1,53.0254088385645
1,100,10,100,0,1,51.405819633069
100,100,100,0,1,1,44.5279925577318
0,100,100,100,0,1,47.2810131703478
5,100,100,100,1,1,41.393997653997
50,100,100,100,0,1,50.249033986947
45,99,100,0,1,1,53.1803914585845
0,50,50,100,0,1,41.8760012170169
75,100,100,100,1,1,46.3866895830641
5,98,0,95,1,1,49.9810108858896
75,0,90,50,1,1,49.0045394610886
90,100,95,0,1,1,50.685030346082
99,98,0,0,1,1,50.3481877702675
100,0,100,0,1,1,47.7206096791042
100,20,90,30,0,1,51.440400098569
100,60,75,50,1,1,46.1739198767835
0,0,0,0,0,1,48.1958914330589
0,50,50,0,1,1,51.3710927056765
100,100,100,100,0,1,48.2402014554016
99,100,90,95,1,1,43.869999800575
0,100,0,100,1,1,48.0853035443952
50,95,5,20,0,1,51.3582790088515
85,75,98,80,1,1,47.8256958815278
99,100,100,100,1,1,41.0506607374938
0,100,100,0,1,1,42.4575971587853
100,0,0,0,1,1,41.7831771123253
75,90,50,100,0,1,50.011185637619
100,100,85,100,1,1,43.2560841961568
90,90,100,95,0,1,43.1514177064773
100,100,50,100,0,1,42.3786449994787
50,90,50,90,0,1,50.0911912608105
75,100,95,100,1,1,49.0846688370932
50,0,0,0,0,1,53.255242346766
0,0,90,0,1,1,45.263485386294
0,1,0,0,1,1,50.484778011419
70,50,0,0,0,1,44.2088695081302
50,50,50,97,1,1,45.5942768750438
100,100,0,0,0,1,50.7044829536865
100,30,0,0,0,1,51.3936936206095
100,70,0,75,1,1,45.164151524999
100,0,1,0,0,1,43.9477621635285
10,30,80,0,0,1,45.0463920250923
90,100,50,75,0,1,50.649433768605
100,100,90,0,0,1,53.473663038675
50,0,0,0,1,1,50.817970038695
100,0,100,100,0,1,52.7564464762165
0,100,100,0,1,1,49.7771337610798
100,99,99,100,0,1,51.6528716955795
100,85,100,0,0,1,51.9618652156895
100,0,100,100,0,1,49.9961505089356
100,0,99,100,0,1,48.8396455807814
0,50,0,0,0,1,44.3243349312283
100,0,100,100,1,1,51.201432188497
0,100,100,100,0,1,42.3261079975105
0,100,0,0,1,1,45.7797843065706
12,100,100,100,0,1,45.083312760509
0,10,0,0,0,1,48.5980749493245
50,100,0,100,0,1,50.1101590555655
0,0,100,100,0,1,42.8998066567593
80,0,0,0,0,1,45.8539412225629
0,0,0,0,1,1,50.8321126805945
5,0,100,5,0,1,43.8677292400496
45,50,0,50,0,1,48.7721895495903
1,100,0,0,0,1,50.961706853449
0,100,100,0,0,1,36.2234112473137
0,45,0,0,1,1,48.0259394680132
0,0,0,0,1,1,46.0650695076431
100,90,0,0,1,1,46.7505166084803
100,20,0,100,1,1,41.3239253495539
100,0,0,0,0,1,31.6608158450485
100,0,0,0,0,1,42.7665883127384
75,70,50,25,0,1,54.408411468134
100,100,100,0,1,1,52.3555547296065
100,0,0,0,1,1,41.6365927557517
5,0,0,0,0,1,47.2640456089452
100,0,0,100,1,1,50.206533939222
0,0,0,0,1,1,41.9028456503331
0,1,50,50,1,1,48.148146772193
100,100,1,99,1,1,45.1115718306688
100,0,100,0,1,1,47.0317934076851
75,50,0,75,0,1,52.350828825987
99,75,100,0,1,1,50.456784570561
0,20,90,90,1,1,42.9708836251398
0,90,50,99,0,1,48.617855700371
0,0,99,0,0,1,43.9534621731258
0,0,50,0,1,1,51.5153733126545
0,99,90,75,1,1,45.4219159277627
50,100,50,100,1,1,41.6029103702263
0,0,30,0,1,1,45.4724192247003
20,90,40,75,1,1,51.0003929726385
0,99,0,99,0,1,49.9632055112497
0,0,0,0,1,1,33.010652007332
100,0,100,100,1,1,47.7287247180695
100,50,65,100,0,1,50.5284535575935
50,100,100,100,0,1,41.310209975435
0,20,0,1,0,1,44.923393137714
90,100,0,99,1,1,51.4066361406735
90,0,100,100,1,1,47.9584089375382
100,0,0,50,1,1,47.0812641495251
25,0,0,50,1,1,41.934103430248
90,99,10,50,1,1,42.9778248986799
98,75,50,50,1,1,49.4660136045101
5,50,0,0,0,1,51.675276595172
80,90,0,100,0,1,48.9407887205189
100,85,90,100,0,1,55.5946980636015
10,0,80,20,0,1,52.5465078017675
75,0,50,100,1,1,52.7965334513345
100,75,100,100,1,1,47.697757938232
50,100,100,100,1,1,50.78482409316
80,100,100,100,1,1,50.3674894292405
10,50,0,50,0,1,52.1115270140455
100,95,100,0,1,1,52.0773324405255
100,100,67,1,1,1,46.2109856109614
0,100,60,100,0,1,40.898690106544
50,100,50,75,1,1,48.5003212561061
10,90,1,100,0,1,45.1067480490968
67,10,89,85,0,1,50.203228295482
1,0,99,0,0,1,46.7823845127056
0,1,0,70,1,1,43.7449029231219
100,4,100,99,1,1,34.2077404544299
0,98,80,25,0,1,48.578694812175
100,90,90,80,1,1,49.5600432895832
80,0,5,80,0,1,51.187712664768
60,50,0,1,0,1,45.070385890967
50,0,100,100,1,1,45.2599874340793
100,0,85,100,1,1,36.8101151893164
90,0,0,100,0,1,49.4604303420625
0,50,0,0,0,1,40.4816609868595
0,10,50,100,0,1,48.9786660992563
75,100,95,99,1,1,42.9581918242566
50,100,99,10,0,1,49.4178867002368
100,95,98,100,1,1,46.5896763901398
0,0,0,0,0,1,53.0393425360065
90,0,0,0,1,1,36.382658077545
100,0,0,100,0,1,44.6126735353314
75,0,45,0,1,1,43.9194696467517
0,0,100,75,1,1,49.8605095123135
70,50,50,50,0,1,48.8502296950843
100,100,0,50,1,1,45.6238927329697
0,2,0,0,0,1,43.5921161716689
1,0,1,0,1,1,50.6964493550305
75,50,53,10,0,1,51.408207527885
100,100,100,50,1,1,47.5114013184879
0,0,100,0,0,1,43.4729636395149
0,0,0,0,1,1,48.9589064426427
50,50,50,50,1,1,54.8249127251895
0,100,15,0,0,1,49.2625883035976
100,0,0,0,1,1,41.8011823122213
50,70,99,99,1,1,47.6632845493878
50,100,0,100,0,1,38.376098246215
0,0,0,0,1,1,51.250938102267
100,100,0,0,1,1,49.8293750096084
50,50,2,50,1,1,50.2385893874205
70,7,0,50,1,1,42.5087000605564
65,0,0,100,0,1,38.4921305251962
0,0,0,0,0,1,48.0599773153202
50,0,0,0,1,1,42.8784392844751
50,0,99,0,0,1,46.0706098559107
0,12,5,5,0,1,41.9451919493121
0,99,0,0,0,1,52.647507153205
100,100,100,0,0,1,38.444476408732
0,22,0,22,0,1,44.9556644500871
0,100,99,99,1,1,52.2901911764305
0,75,0,0,1,1,48.2973247027889
100,0,75,100,1,1,46.7158294206326
100,85,100,100,0,1,34.7279246206417
0,0,95,0,1,1,48.9226900661329
100,65,60,30,0,1,47.8977764495845
0,25,0,0,0,1,52.557210205217
50,100,50,50,0,1,48.8495619433545
0,0,0,100,0,1,42.0981703862418
80,75,100,65,1,1,48.519133314324
10,100,100,100,0,1,42.3198271572461
0,75,10,100,0,1,37.5051892044979
100,75,50,75,1,1,51.7284734943245
35,80,50,50,1,1,52.529641110187
0,0,0,0,1,1,46.9732750069961
95,75,75,99,1,1,49.30505017105
75,90,0,0,0,1,55.045086128129
99,0,100,100,1,1,48.5732112367533
90,100,100,90,1,1,44.5934427154912
12,0,1,2,0,1,32.2421683632993
75,1,0,100,0,1,48.7189960957295
90,50,50,100,1,1,51.346186433583
100,2,20,100,0,1,42.890370022435
70,0,0,0,1,1,44.3742520583708
0,100,90,0,0,1,49.6751734928369
0,100,100,100,0,1,51.662391789382
0,70,90,50,0,1,46.4807224228869
0,0,0,0,0,1,53.7547488708095
100,45,35,35,1,1,49.3191780704709
0,70,90,0,1,1,53.1052948187575
0,0,0,98,1,1,48.4081201361077
100,100,100,90,1,1,50.148730036299
1,100,100,100,1,1,47.8037055374733
100,0,100,100,1,1,49.246287253281
5,100,100,50,1,1,48.3778684146628
50,50,0,100,1,1,44.4937648882341
100,100,5,100,0,1,49.3244779831383
100,99,90,0,0,1,53.6768650696305
99,100,100,100,1,1,48.5608898230841
50,50,0,75,0,1,51.5804522766715
100,100,100,0,1,1,50.2653544765975
90,100,0,100,1,1,47.013407483977
5,70,40,100,0,1,47.5056184712948
0,75,45,100,0,1,47.4467573441817
100,0,100,100,0,1,38.0263579267404
99,100,90,0,1,1,50.5064607546155
100,0,0,0,1,1,32.5668932036493
100,0,100,100,1,1,42.3934865870272
75,100,90,100,0,1,52.3316843009215
0,0,0,0,1,1,43.635769585436
100,20,0,99,1,1,42.0732856736045
0,0,100,100,0,1,46.3065152414465
75,0,1,50,0,1,50.5366709276995
100,0,100,0,0,1,47.650095628248
1,0,100,0,1,1,39.3518321360241
80,0,0,0,1,1,45.3913931509258
90,50,99,99,0,1,40.2171670402009
100,50,0,0,1,1,51.2580456857685
100,98,100,100,1,1,50.0407501305175
50,0,0,100,1,1,50.506300112244
50,0,85,65,1,1,49.3567694861354
75,50,0,2,0,1,44.0584579140471
100,0,0,0,0,1,45.3995008128568
70,0,0,100,0,1,54.031819170286
100,99,95,85,1,1,47.2364727799671
75,60,25,5,1,1,43.4677010902461
95,50,50,100,0,1,52.7120549288735
99,100,99,100,0,1,46.9894354953652
90,50,50,50,0,1,41.8447753809442
100,100,100,100,1,1,44.8159561374016
100,0,99,99,1,1,44.8223449373397
100,0,0,0,1,1,42.7179855442449
100,30,50,50,1,1,50.8823750080125
85,0,0,100,1,1,48.5335591397172
100,80,0,0,0,1,49.9761128797342
90,70,50,0,1,1,46.1535913821739
100,50,50,50,0,1,44.5032874675382
50,50,100,100,0,1,48.8925153892382
0,0,25,100,1,1,43.4352434898882
100,99,50,100,0,1,50.9839090348415
25,0,0,0,1,1,45.8924385870723
0,0,0,100,0,1,52.00237158145
100,98,100,99,1,1,50.477211048311
100,100,100,100,1,1,50.63852474847
49,89,90,95,0,1,41.6410582288998
100,0,100,50,1,1,52.0361718070865
40,55,43,12,0,1,40.3818797380788
0,0,0,0,1,1,46.1431002912561
50,50,99,0,0,1,39.4745066495997
50,50,50,50,0,1,53.3593299042395
100,100,99,100,1,1,43.3955259814088
99,1,70,75,0,1,51.486698404272
4,100,100,100,1,1,48.1839569433848
1,0,0,0,1,1,52.3305406260995
40,0,0,0,1,1,51.515767437777
10,0,0,0,1,1,46.960772141048
75,90,75,75,1,1,50.8370226992955
0,100,0,0,1,1,40.1005995873732
50,5,25,100,0,1,39.6464372972351
100,95,100,90,1,1,50.116595522182
85,95,100,100,0,1,49.9498880730436
0,0,0,0,0,1,50.659365631785
40,30,25,40,0,1,50.441749144053
99,50,99,50,1,1,50.3188358646585
100,0,100,100,1,1,49.9964341393644
100,80,100,50,0,1,47.7804683323347
100,100,100,100,1,1,50.012737145213
100,100,100,100,0,1,50.2005653559495
99,0,90,90,0,1,48.5309460910806
75,100,0,100,0,1,51.4669501401855
50,0,50,75,1,1,48.4177713620783
90,100,100,100,0,1,54.6246285364015
0,0,0,2,0,1,43.8777631638879
0,25,0,0,1,1,45.3040333574195
0,0,0,0,1,1,44.6310544066065
75,100,0,100,0,1,51.958772867405
55,25,90,0,0,1,47.9046067301025
99,0,0,0,1,1,51.7748712848105
100,98,99,99,0,1,44.3504905641785
0,0,0,0,1,1,48.7506910866704
85,100,100,100,1,1,45.5385530196204
85,90,95,85,0,1,52.918268216103
95,95,50,98,0,1,45.8037619006271
100,0,100,0,1,1,50.9368003476115
90,50,60,100,0,1,34.9521194453694
50,30,50,50,1,1,46.4141999436243
0,0,0,0,0,1,45.1759982292002
50,100,50,95,1,1,44.8601920708477
0,98,75,100,1,1,43.2886892836113
100,0,100,0,1,1,52.5121276762065
100,100,100,100,0,1,48.0075005982188
90,100,99,50,1,1,47.9011436587463
100,90,90,50,1,1,45.6047023867942
100,100,90,100,0,1,55.253243704944
0,0,0,0,1,1,46.4196984027235
100,75,0,99,1,1,47.6823173280407
100,50,0,50,0,1,46.4331770912888
30,0,99,99,0,1,48.6329332290559
100,100,0,0,0,1,38.7127900509429
50,5,80,80,0,1,48.8029788958666
90,100,100,100,0,1,37.1386505212659
100,100,100,100,0,1,50.17586300722
100,100,50,100,0,1,51.9003073036085
25,0,100,20,0,1,51.65295735938
75,75,90,0,1,1,49.6840914156749
100,99,95,95,1,1,48.2123383554292
30,0,90,0,1,1,47.3850353610982
100,0,0,100,1,1,49.7240840768229
75,0,0,50,0,1,50.0187101866235
0,35,3,0,0,1,49.2577198232995
0,0,0,0,0,1,39.5737289701056
0,0,0,0,1,1,40.1390950260046
90,50,0,50,1,1,41.5221972915489
0,100,100,100,1,1,33.5691672356039
90,0,100,0,0,1,51.893719731955
50,30,2,100,0,1,43.5496388946784
99,0,12,0,1,1,40.3154323753328
0,0,100,90,0,1,47.9376188770922
100,90,80,97,1,1,43.6519479297602
0,5,0,0,0,1,46.5235329893116
0,99,0,50,0,1,46.5816957764424
95,95,85,95,0,1,42.419492993401
50,50,75,50,1,1,48.2954282150337
100,50,10,68,0,1,44.1004275656599
0,0,100,0,1,1,41.8900252223912
100,0,100,50,0,1,38.4004164685849
100,50,100,11,0,1,43.0069256246107
100,100,0,50,1,1,48.838322158596
75,100,95,97,0,1,47.7441624173605
50,0,0,0,1,1,49.763300278114
100,99,100,100,0,1,50.444436696422
1,0,35,100,0,1,43.2737180365465
100,25,20,85,0,1,50.870281760491
40,0,50,100,0,1,46.208673998638
0,0,0,0,1,1,49.2476919999313
0,100,0,0,0,1,49.1709555942428
0,45,0,0,1,1,49.8399527147385
0,100,100,0,1,1,45.7425502534271
20,0,0,0,1,1,49.0815535660314
100,100,100,100,0,1,46.3097982568523
100,50,50,50,0,1,48.571290393827
0,98,100,100,1,1,50.918513812308
90,50,0,5,1,1,46.4716166142147
100,99,75,0,1,1,48.5483977469494
0,0,0,100,1,1,51.4491056746985
100,100,0,0,1,1,49.0034751952882
50,90,90,90,0,1,51.474972214401
100,100,100,100,0,1,51.205189022547
0,0,100,11,0,1,45.7000901811013
100,0,100,0,0,1,38.6526376336304
50,0,50,0,0,1,49.0378262626362
75,100,0,40,1,1,50.6004721850945
0,0,100,75,0,1,45.3138417410954
100,0,99,100,0,1,49.3766393743489
100,50,5,50,0,1,46.255101536755
0,0,100,0,1,1,33.402912830357
50,0,0,0,1,1,44.1033460870074
0,0,0,80,1,1,40.5505211480469
0,99,95,99,1,1,45.0706661129171
89,85,75,50,0,1,43.0816724933304
60,0,70,0,0,1,47.0416875901179
0,90,90,90,0,1,47.2134312793207
1,50,1,50,0,1,47.5361307302859
5,100,100,100,1,1,42.2011614671563
100,50,20,50,1,1,39.4675382176872
30,0,80,100,1,1,51.019134967103
80,0,0,90,0,1,47.5061338696897
100,0,100,100,0,1,44.7814051429588
100,100,10,50,0,1,38.0858643991368
95,40,90,100,0,1,50.509282027771
90,80,0,80,0,1,46.6613564361844
65,99,99,100,0,1,48.0085681542757
100,10,100,0,1,1,52.198579313497
100,0,10,99,1,1,46.600106679698
0,100,100,100,0,1,51.743024143003
0,65,0,99,0,1,49.613168743752
100,0,0,10,1,1,45.121819604272
0,0,0,0,0,1,48.5170712503646
50,50,50,50,0,1,50.483613533107
75,99,0,90,1,1,48.3817206257142
0,100,100,0,0,1,47.543773216435
0,100,80,99,0,1,49.9770589540812
100,99,50,100,1,1,47.1528357182043
1,0,0,0,0,1,42.4944566807454
20,60,90,80,0,1,48.066042342651
50,0,0,0,1,1,47.2519779693242
0,100,30,50,0,1,42.1018170867155
50,50,100,50,1,1,35.8952442752991
2,50,90,40,0,1,52.094418417297
85,95,95,75,0,1,57.400503739101
50,3,50,4,0,1,47.2162364094767
99,99,99,100,1,1,47.5602947457844
90,0,0,0,1,1,49.5433399420555
99,100,0,100,1,1,44.6001078678715
75,0,100,100,1,1,48.0914847290606
3,3,0,100,0,1,45.9954711253974
5,10,0,0,1,1,46.0748837684146
23,100,100,90,1,1,44.9078711865463
0,90,90,100,0,1,43.9643804508084
50,75,50,40,1,1,48.9855391876362
0,100,100,50,1,1,47.4079361238519
1,0,100,25,0,1,44.4399297640818
50,100,50,99,0,1,51.8560950698145
0,34,100,100,0,1,45.4749665099153
1,66,5,50,1,1,39.7552565519189
0,100,0,100,1,1,46.8446898796733
100,100,100,100,1,1,42.5945210945796
0,80,90,100,1,1,42.0258509715814
0,50,100,0,1,1,36.3359394533483
99,0,85,35,0,1,44.6182963749933
50,50,8,99,1,1,47.2661488276377
0,95,90,95,1,1,50.457327648549
99,0,0,0,0,1,50.446831092718
100,100,97,60,0,1,46.7725624535296
50,50,100,100,1,1,46.0816874543248
100,100,50,0,1,1,41.3074571312366
100,0,100,0,1,1,46.0676559342822
0,0,100,100,0,1,50.749146165044
50,90,99,0,1,1,50.18901549431
100,40,100,0,0,1,45.8944323608493
3,100,1,1,0,1,42.8467594304601
100,0,100,1,0,1,45.7385297040271
0,99,0,0,1,1,43.5141343673199
0,0,100,100,1,1,44.1751842836145
0,100,0,100,0,1,45.7202987241746
0,0,0,0,1,1,50.2025413026325
0,0,0,1,1,1,44.115661039816
50,55,100,100,1,1,39.8579519455392
0,0,0,0,1,1,50.976124547016
0,0,0,0,1,1,44.3093742882708
0,15,20,100,1,1,44.584923581341
0,100,100,0,0,1,49.6463989257395
99,50,80,0,0,1,50.781855836716
80,100,99,50,0,1,54.641799056748
75,0,100,100,0,1,49.4551653446636
50,25,50,50,0,1,47.3059389867607
45,0,0,50,0,1,52.3698890889025
100,0,100,0,1,1,50.9441764110055
90,0,99,100,1,1,53.8408495276005
70,0,0,0,0,1,53.565420490231
0,0,90,0,1,1,51.6205986628715
99,70,90,50,0,1,51.379203585712
0,50,25,100,0,1,48.6370515600561
1,0,0,0,0,1,44.8977338732607
90,50,50,0,0,1,46.106674032121
20,0,100,75,0,1,56.368256332845
95,0,50,100,1,1,37.6954506712848
100,0,70,0,0,1,42.9186993791161
100,100,100,50,0,1,51.021232991561
100,100,95,70,1,1,46.7050246377382
100,100,99,100,0,1,46.3090550639273
75,0,100,100,0,1,52.470091942777
3,0,100,50,1,1,51.784936902876
99,50,0,100,0,1,48.0024103662633
35,0,0,0,1,1,51.245943117571
75,30,50,100,0,1,47.5515800485279
98,100,85,50,0,1,52.519783102114
10,50,100,50,1,1,46.5495989160307
50,100,75,75,1,1,50.5687640297105
100,100,100,0,1,1,48.198720486455
51,0,100,50,1,1,50.260907509221
50,50,50,75,0,1,51.427732653086
100,100,100,100,0,1,47.027399970613
2,1,100,100,0,1,42.9548613175432
100,100,0,70,0,1,51.449161250568
100,100,100,100,1,1,43.6882719501964
90,100,90,90,1,1,43.1821193440881
100,50,100,0,0,1,51.574915351657
0,1,100,0,0,1,40.4348864018986
75,75,70,0,1,1,43.1035891089561
0,50,50,0,0,1,49.3846032878952
50,100,60,95,0,1,51.186710687836
99,100,100,100,0,1,53.474741871576
80,50,50,0,0,1,51.294793098282
90,50,50,50,0,1,48.6581615110635
50,25,100,0,0,1,54.960509722291
100,100,90,100,1,1,49.9458721370335
100,0,50,0,1,1,45.2816960787445
57,100,50,20,1,1,49.4286547964765
1,0,50,50,0,1,54.246418264922
100,1,0,100,0,1,49.6145518596829
50,50,70,50,0,1,45.9168052772764
75,0,2,75,0,1,49.1102958682349
30,45,30,40,0,1,54.4964889393315
50,0,100,0,1,1,45.4948997092077
100,100,100,100,1,1,43.9375516542126
100,100,100,100,1,1,40.1386498848771
75,100,100,100,1,1,43.0919524990307
0,100,100,0,0,1,47.3614535165021
20,0,0,0,1,1,48.8624926105003
100,100,5,0,0,1,48.9203994465958
100,0,100,0,0,1,50.269656954062
0,90,60,0,1,1,47.3065380824762
100,0,95,100,1,1,44.4198392936401
100,99,90,0,1,1,42.7536821725881
20,10,50,0,1,1,37.6709224752051
0,0,0,0,1,1,49.2375720557806
100,0,0,100,1,1,48.9536708286132
75,0,0,0,0,1,50.6028299703495
100,100,99,10,0,1,51.1526420135905
9,0,90,80,1,1,48.9964414292736
100,100,100,100,1,1,49.3252640761459
0,100,50,100,0,1,43.035761042407
0,0,0,100,0,1,49.092516376532
50,0,0,0,1,1,47.8878777623711
100,0,70,0,0,1,48.7529204986886
40,80,85,88,0,1,51.713031045526
0,0,0,50,1,1,44.8643138020937
100,100,95,50,0,1,50.83755204289
100,90,100,100,1,1,52.0271212701535
70,80,80,60,1,1,40.0632962544257
75,50,25,75,1,1,46.9769806386421
20,0,100,100,1,1,33.8542304724082
99,1,0,0,0,1,50.3998200477205
75,75,75,75,0,1,51.825728893075
90,100,0,100,0,1,49.9592482020637
50,100,0,100,1,1,51.2505857895145
95,100,90,75,1,1,51.1255611128125
0,0,0,0,1,1,50.339404083562
20,50,1,50,0,1,46.5599637474753
80,100,0,0,0,1,47.4228603065805
100,99,100,100,1,1,47.2720217160857
2,0,50,100,0,1,44.5113997952893
0,0,0,0,1,1,42.6672775441613
15,99,100,100,1,1,50.081819949954
100,100,0,0,1,1,50.662407845513
99,0,0,0,0,1,54.007627523107
75,100,45,100,1,1,46.7532952290769
0,0,0,50,1,1,48.8600193156896
0,0,0,80,1,1,47.5557664110898
80,70,50,0,1,1,49.9544288479283
50,75,95,100,0,1,51.8728249041055
90,90,80,90,0,1,42.3597903830359
0,100,100,0,1,1,45.7028684622865
100,50,0,100,0,1,48.2569564310906
100,100,100,100,1,1,41.171901129759
75,60,80,60,0,1,48.0459052456154
50,0,100,100,1,1,43.4289799945237
100,0,0,0,1,1,49.9282203401335
50,97,100,50,0,1,50.2143125598395
0,0,50,80,1,1,47.449684964406
0,0,100,30,0,1,50.3482760898105
50,75,0,5,0,1,52.711734372579
100,100,100,50,1,1,46.0372307657953
99,98,95,99,1,1,43.8336270736655
99,99,90,10,1,1,47.6095752577979
50,50,0,50,0,1,45.664917974962
100,55,39,50,1,1,50.631943129469
75,0,0,0,1,1,50.2283916283865
50,10,0,0,0,1,54.729121592133
20,100,90,100,0,1,46.3927469750033
0,100,100,100,0,1,49.0369372443569
100,89,25,12,0,1,33.3977152106533
20,0,0,0,0,1,50.559380162665
0,100,100,100,0,1,49.3505206913028
100,100,100,100,0,1,46.8844673652197
100,100,40,60,1,1,48.4357417818672
100,50,40,0,1,1,48.6223255491759
0,40,100,0,1,1,47.0186397320936
100,20,80,90,0,1,55.8764559361355
50,0,0,0,1,1,46.151080251034
10,95,60,0,1,1,45.9015438019173
0,40,100,90,0,1,48.9228899241667
50,0,0,0,1,1,49.4415367963908
100,99,50,99,0,1,49.9767213496445
95,100,90,0,1,1,51.3217749084535
0,100,0,0,0,1,51.146825223953
50,50,50,25,1,1,39.6855327635262
0,90,100,100,1,1,42.8655743975961
60,50,80,80,0,1,49.6158313239483
99,90,70,80,1,1,46.207657944305
75,75,80,80,1,1,50.457442218765
90,50,25,60,1,1,48.326595571804
65,65,50,75,0,1,49.3215394556552
50,10,100,0,0,1,52.027908048827
75,25,80,75,0,1,52.182908583799
10,0,75,0,1,1,42.4814069926607
100,50,100,0,0,1,45.8958130709365
99,99,90,100,0,1,47.2385325215881
50,100,100,95,1,1,50.246590011092
50,100,0,50,1,1,49.5126237596685
50,50,50,85,0,1,51.6865393701125
100,0,0,0,1,1,41.6300394919417
30,0,100,100,1,1,39.1871547059904
100,0,0,0,1,1,47.1886197866727
0,35,20,25,1,1,44.1938273878911
0,0,100,0,1,1,52.5414249284125
25,95,100,100,1,1,52.473308392683
25,60,5,25,0,1,54.8167497003055
25,89,85,0,1,1,46.7701216285963
0,0,77,60,1,1,52.21525101041
5,0,0,0,0,1,49.1940906763376
0,40,0,90,1,1,49.0677977570719
50,50,100,100,0,1,39.4374423389487
20,0,2,1,0,1,37.3002722236058
0,99,75,3,0,1,39.9066165873947
0,3,100,0,1,1,49.6268071393666
75,75,97,75,1,1,50.4334346255345
100,0,0,100,1,1,46.7963217105786
0,10,0,0,1,1,51.3403587344405
0,0,0,100,1,1,49.009487300369
75,0,0,0,1,1,47.8821709379169
11,21,0,0,0,1,52.5574690357135
75,75,99,99,0,1,42.5734909769989
100,100,100,0,1,1,47.9315572083471
0,0,100,100,0,1,46.6716875814944
100,100,0,0,1,1,44.808809230948
5,100,100,0,1,1,49.2554039305319
1,0,100,0,0,1,39.6140075314995
59,60,65,0,0,1,52.664835079625
100,98,0,0,1,1,48.3948543552404
100,75,99,0,0,1,49.9047027936415
0,0,0,0,1,1,42.2598454678159
95,100,100,100,1,1,45.0192825283233
0,10,10,2,1,1,42.0115332852013
0,100,100,100,0,1,50.820701243574
50,50,0,99,1,1,50.1865775628945
99,100,100,100,0,1,46.8610423765863
0,0,0,0,1,1,47.0218616144686
100,100,100,0,0,1,49.2795444193563
2,90,99,99,1,1,41.5411978974538
0,96,0,0,1,1,50.4416000252465
50,100,100,100,1,1,50.482575249538
0,0,0,80,0,1,52.844545528236
100,50,3,95,1,1,46.8341519655771
45,0,0,0,0,1,48.9449886827095
100,0,54,2,1,1,44.8306925368725
90,5,1,100,0,1,50.257986828286
50,100,0,100,0,1,47.2398763848015
0,100,100,99,0,1,44.2147747941871
100,100,0,100,0,1,51.2422312825905
30,0,100,0,0,1,53.1909413119545
100,100,0,100,1,1,39.5150198148932
0,0,0,1,1,1,41.876930067624
0,3,0,2,1,1,41.2502171425769
90,100,45,50,1,1,51.397729864571
75,90,0,95,1,1,48.4011929006853
50,100,100,100,1,1,39.7471823282879
50,90,90,90,1,1,47.6022570666373
80,100,99,100,1,1,52.0464307310015
30,65,67,43,0,1,48.4570409647679
50,100,90,0,1,1,37.3182424691648
0,0,1,0,0,1,52.2554168375455
100,99,0,0,1,1,48.9841504361285
10,100,100,0,1,1,50.7186534396365
0,0,50,100,1,1,45.488117329555
1,100,10,0,1,1,42.3904792084354
100,100,99,100,1,1,45.0781902266477
100,0,100,70,0,1,48.4915755979337
0,0,0,0,1,1,50.5793081195015
100,100,100,100,1,1,43.7309800664262
83,1,70,0,0,1,44.4889868399709
0,0,0,0,1,1,52.052142104615
0,80,100,100,1,1,41.206792657291
3,0,56,100,1,1,48.8498839621343
1,0,0,100,1,1,46.5487147077334
67,75,75,0,0,1,50.8477143092155
20,0,25,10,0,1,46.8054165679798
0,50,50,70,0,1,50.248141869521
99,100,100,100,1,1,45.2510415944583
0,100,100,0,0,1,44.4796673731664
10,0,0,5,0,1,35.6874809287143
0,100,0,0,1,1,45.0349247507018
0,100,0,75,0,1,41.4721088005996
0,0,0,0,1,1,45.9017970740835
89,70,80,70,0,1,47.7819280027379
1,100,100,99,1,1,36.8211991404066
0,0,0,1,0,1,49.2927842685339
10,1,0,0,1,1,45.7333494589547
10,0,0,100,0,1,43.973011690327
0,1,95,10,1,1,44.674529955768
100,1,100,0,0,1,45.5566638674561
100,85,100,95,1,1,42.8939673217586
56,15,60,50,0,1,44.8627149102872
25,100,50,90,1,1,49.4588506762857
100,100,100,100,1,1,41.4965269248822
100,50,15,15,0,1,48.2577115581719
100,100,0,0,1,1,45.7818043350893
0,50,0,75,0,1,42.7694872299177
100,0,50,0,0,1,49.3442659141354
0,2,0,0,0,1,50.398361302039
10,0,5,100,0,1,47.1938267066173
5,0,100,99,0,1,46.4948727061635
100,50,100,100,0,1,47.9401991410095
5,0,82,100,0,1,49.9856240875204
67,0,13,100,0,1,49.1032033986777
0,0,100,100,0,1,38.7624461392574
50,100,100,100,1,1,51.1170409627885
0,20,75,45,0,1,42.1436702747369
100,99,100,100,1,1,33.1820182100264
95,99,99,98,0,1,45.1237892726312
50,100,100,95,1,1,45.5238230809582
100,100,100,100,1,1,46.6754959653686
100,80,50,100,1,1,50.24525722407
10,0,0,0,1,1,43.4936492848333
90,0,50,50,0,1,46.4849849890204
0,0,50,50,1,1,45.1364565453222
75,5,100,99,1,1,51.364484221656
